Taxa(Species/Node),Isolate(SpecimenID/repeat),Centroid_size,Tube_curvature,Lobe_area_ratio,Tube_dilation,Lobe_recurvation
Node_10,rep_050,115360.1713,0.000156377,0.061693404,0.895835592,193.3738462
Node_10,rep_051,115068.8919,0.000161428,0.063797066,0.894293951,224.0983298
Node_10,rep_052,115364.6877,0.000150669,0.063388542,0.904958241,191.4358875
Node_10,rep_053,114039.8555,0.000132512,0.064463793,0.897689989,232.659671
Node_10,rep_054,115325.3292,0.000143369,0.064289243,0.905323837,205.27829
Node_10,rep_055,114378.3002,0.000129679,0.063280563,0.924299517,235.710647
Node_10,rep_056,113956.0215,0.000148719,0.061434579,0.907086319,183.9642017
Node_10,rep_057,115563.075,0.00014862,0.063249693,0.910733756,205.4948157
Node_10,rep_058,114603.1463,0.0001463,0.06463641,0.916005542,201.3001134
Node_10,rep_059,114694.5384,0.000123533,0.063888393,0.903312508,231.3928304
Node_10,rep_060,115239.8428,0.000161549,0.062800432,0.896475261,208.1162144
Node_10,rep_061,115363.5517,0.000159164,0.060875965,0.897889403,198.8465919
Node_10,rep_062,114992.4373,0.000156358,0.065101887,0.902037958,211.0323721
Node_10,rep_063,113960.3218,0.000130241,0.064785767,0.911013113,232.3503577
Node_10,rep_064,114384.189,0.000132838,0.066578153,0.906542657,214.2807564
Node_10,rep_065,113874.4476,0.000161379,0.062526973,0.893087255,206.5681814
Node_10,rep_066,114993.3774,0.000128095,0.064210476,0.913328148,237.9619366
Node_10,rep_067,116088.0632,0.000117897,0.064260797,0.92408946,211.7439372
Node_10,rep_068,115096.0644,0.000153267,0.065118323,0.892571955,212.8007387
Node_10,rep_069,114383.3532,0.000154421,0.064581887,0.901977656,219.8227075
Node_10,rep_070,114765.4023,0.000139556,0.064143344,0.916353261,203.0306684
Node_10,rep_071,114058.0863,0.000128524,0.063678607,0.906220998,214.8467741
Node_10,rep_072,113397.2286,0.000131983,0.064604644,0.89223338,218.7687845
Node_10,rep_073,113390.7222,0.000136728,0.06470442,0.896638003,227.5353568
Node_10,rep_074,114183.4648,0.000148167,0.063433639,0.906844403,199.6512467
Node_10,rep_075,115344.3761,0.000160511,0.063697675,0.90597817,205.2280532
Node_10,rep_076,113489.9424,0.000128369,0.065021676,0.918075049,202.3640667
Node_10,rep_077,115520.7188,0.000143857,0.063524159,0.903571802,204.2948477
Node_10,rep_078,114444.6646,0.000153482,0.064208984,0.90690771,207.2794359
Node_10,rep_079,113942.7822,0.000143668,0.063441771,0.917825188,202.4477876
Node_10,rep_080,114852.1425,0.000166343,0.061981667,0.90470455,202.602842
Node_10,rep_081,114659.4543,0.000175643,0.061447863,0.892969921,212.9078975
Node_10,rep_082,114710.631,0.00012781,0.06553403,0.908767182,217.0859951
Node_10,rep_083,114626.9583,0.000144482,0.062281129,0.909708405,203.5123942
Node_10,rep_084,116726.168,0.000150971,0.061483135,0.906694052,199.6046428
Node_10,rep_085,114576.053,0.0001533,0.062568334,0.887955649,214.7717968
Node_10,rep_086,115207.6638,0.000150244,0.064428408,0.900518437,192.9200318
Node_10,rep_087,114397.3619,0.000165692,0.060346269,0.908086072,200.9898351
Node_10,rep_088,116060.4889,0.000154924,0.062403271,0.914238735,214.5579233
Node_10,rep_089,114935.5178,0.000149765,0.065599746,0.899568368,211.5221597
Node_10,rep_090,115111.9776,0.000136139,0.064978285,0.911258197,221.4064124
Node_10,rep_091,114627.4909,0.000153346,0.063780894,0.918453266,194.5498806
Node_10,rep_092,115054.3166,0.00014786,0.063265525,0.898589328,218.1066633
Node_10,rep_093,116261.3793,0.000149719,0.063449213,0.892574094,221.7757674
Node_10,rep_094,114196.2028,0.000138553,0.065726673,0.895874715,232.0537587
Node_10,rep_095,114980.3034,0.000136978,0.0652166,0.909162611,224.6522291
Node_10,rep_096,113826.7066,0.000146616,0.064243461,0.90295484,203.6606206
Node_10,rep_097,113897.6092,0.000145157,0.064765903,0.893516352,226.0512385
Node_10,rep_098,115317.0222,0.000145937,0.063217734,0.897079959,215.199138
Node_10,rep_099,114466.2106,0.000143099,0.065043416,0.88991823,217.9321788
Node_10,rep_100,115966.902,0.000146346,0.063937829,0.907250187,211.3299442
Node_11,rep_001,119714.8771,0.000199733,0.050688564,0.713733982,279.6579078
Node_11,rep_002,119357.8275,0.000177775,0.049146128,0.712909529,285.0003301
Node_11,rep_003,117722.0227,0.000179087,0.049593613,0.712874398,285.285265
Node_11,rep_004,118510.7584,0.000189073,0.049333162,0.716016094,285.2586225
Node_11,rep_005,119101.8017,0.000193196,0.050202545,0.710247222,262.2690294
Node_11,rep_006,117626.8876,0.000200308,0.048632808,0.708800263,224.4629004
Node_11,rep_007,121341.2607,0.000203387,0.046807991,0.716065581,228.1782209
Node_11,rep_008,118188.3301,0.00018924,0.048893713,0.716557683,293.2851917
Node_11,rep_009,119921.0899,0.0001913,0.050931719,0.714624774,258.6403787
Node_11,rep_010,118943.4999,0.000193723,0.050129698,0.712488193,271.2998509
Node_11,rep_011,118403.4633,0.000198742,0.051212118,0.709469649,259.2972379
Node_11,rep_012,121425.09,0.000181098,0.049899768,0.719548751,273.3141412
Node_11,rep_013,118668.1041,0.000183842,0.048388264,0.720785335,297.638824
Node_11,rep_014,119694.8453,0.000211434,0.04854432,0.714156802,229.7795927
Node_11,rep_015,119106.6075,0.000214485,0.047452071,0.717461029,224.8226578
Node_11,rep_016,120142.383,0.000204539,0.048722629,0.714421551,232.6384714
Node_11,rep_017,119258.4337,0.000190501,0.050336288,0.71366982,268.955626
Node_11,rep_018,119995.6551,0.000189665,0.050851888,0.712824267,271.676454
Node_11,rep_019,120557.9978,0.000190606,0.051800398,0.7148094,273.5595874
Node_11,rep_020,118252.6893,0.000192767,0.049184929,0.714232043,240.2025962
Node_11,rep_021,119973.8651,0.00020031,0.046972996,0.71133963,242.6675939
Node_11,rep_022,118051.1123,0.000190672,0.050602801,0.7157631,259.4285964
Node_11,rep_023,119929.6938,0.000198037,0.050485839,0.718408289,278.1374079
Node_11,rep_024,118423.7533,0.000195678,0.050646894,0.715518267,259.0861886
Node_11,rep_025,118196.4364,0.000192799,0.050360312,0.717818026,268.6621595
Node_11,rep_026,119200.7169,0.000187979,0.051065324,0.717022334,267.0149203
Node_11,rep_027,120254.8196,0.000205649,0.0488831,0.717497474,239.024803
Node_11,rep_028,118689.4732,0.000202265,0.049043057,0.716991535,236.4275468
Node_11,rep_029,118075.2641,0.000218079,0.047170579,0.718062178,224.3325915
Node_11,rep_030,118608.9317,0.000196962,0.051458891,0.708068272,258.7601785
Node_11,rep_031,118227.8104,0.000186823,0.052582647,0.709487629,252.5795539
Node_11,rep_032,120092.671,0.000181357,0.049602506,0.721966073,298.52742
Node_11,rep_033,120982.0638,0.000197356,0.047970755,0.71078566,244.7968533
Node_11,rep_034,117912.0084,0.000201972,0.050678194,0.717048584,263.5846886
Node_11,rep_035,119057.948,0.000197615,0.049248118,0.71886371,223.7475163
Node_11,rep_036,119741.3021,0.000182593,0.050004713,0.718324399,268.3284369
Node_11,rep_037,117859.4734,0.00020015,0.049657933,0.714906607,278.5398631
Node_11,rep_038,117881.3541,0.000196011,0.049600984,0.719099639,221.1476397
Node_11,rep_039,121105.8562,0.000183054,0.053117337,0.71462148,252.1695699
Node_11,rep_040,119367.9453,0.000214255,0.04935075,0.710427294,238.151688
Node_11,rep_041,118190.3416,0.000219599,0.049578443,0.716908465,223.734795
Node_11,rep_042,120119.1796,0.000175552,0.04981271,0.716753009,285.0379072
Node_11,rep_043,118947.1212,0.000203202,0.046857311,0.716135799,231.7748129
Node_11,rep_044,119803.1905,0.00018843,0.050504647,0.721554514,280.4301337
Node_11,rep_045,119083.8815,0.000193252,0.050461318,0.712654128,259.2963651
Node_11,rep_046,119096.4698,0.000189279,0.051200903,0.712131067,272.4774338
Node_11,rep_047,120180.7833,0.000195246,0.049488578,0.717957257,298.5384134
Node_11,rep_048,118122.2908,0.000203094,0.046578229,0.718479561,235.2343523
Node_11,rep_049,119019.1455,0.000190342,0.0499167,0.71527734,271.8038188
Node_11,rep_050,120190.6294,0.000205441,0.047120089,0.713673555,217.1166854
Node_11,rep_051,119784.2377,0.00020414,0.050200201,0.712078605,275.7038349
Node_11,rep_052,120076.043,0.000207211,0.050045038,0.713251559,216.6094679
Node_11,rep_053,118580.4726,0.000178145,0.049926582,0.713887268,286.4680568
Node_11,rep_054,120095.0414,0.000198591,0.050693773,0.718020602,264.0316457
Node_11,rep_055,118761.5253,0.000189478,0.049028964,0.72681109,321.6305554
Node_11,rep_056,118326.5761,0.000203438,0.047012143,0.717944044,210.9369827
Node_11,rep_057,120438.866,0.000209877,0.047687246,0.718936175,240.109229
Node_11,rep_058,119094.6392,0.000203376,0.049122985,0.720348656,236.1112314
Node_11,rep_059,119237.2022,0.000178111,0.049854391,0.71612712,277.3961576
Node_11,rep_060,119838.3035,0.000208912,0.04871402,0.712117173,236.3808946
Node_11,rep_061,120213.6051,0.000213698,0.046732714,0.714341345,231.4899116
Node_11,rep_062,119638.6137,0.000202867,0.050781458,0.715392981,264.6620209
Node_11,rep_063,118314.5149,0.000186687,0.049996755,0.720265287,287.6944514
Node_11,rep_064,118998.9364,0.000191598,0.052358016,0.715479363,256.7046852
Node_11,rep_065,118157.2633,0.000212687,0.047050989,0.713131306,245.8120174
Node_11,rep_066,119464.2365,0.000183724,0.049638392,0.720466527,301.9188376
Node_11,rep_067,121224.9573,0.000179084,0.048980463,0.725685609,293.7604694
Node_11,rep_068,119785.3911,0.000197046,0.05096139,0.713325591,251.5264828
Node_11,rep_069,118812.4975,0.000197393,0.051374659,0.713621882,263.5483204
Node_11,rep_070,119284.3935,0.000187752,0.048975685,0.723496939,277.96011
Node_11,rep_071,118577.6228,0.000177254,0.049426206,0.717094394,276.6199717
Node_11,rep_072,117742.4395,0.000178008,0.049807219,0.71193298,277.5830959
Node_11,rep_073,117651.3324,0.000189175,0.049998952,0.713779654,282.5959332
Node_11,rep_074,118729.5702,0.000204853,0.048781305,0.715612559,232.8692024
Node_11,rep_075,120009.5721,0.000207286,0.05085448,0.717531279,249.7442649
Node_11,rep_076,117633.6155,0.000180265,0.050221109,0.721188741,257.7964077
Node_11,rep_077,120304.0269,0.000190609,0.050347181,0.715361627,260.8868443
Node_11,rep_078,118965.8115,0.000202488,0.050825638,0.717631945,261.9204544
Node_11,rep_079,118317.5009,0.000191244,0.049736834,0.722798283,263.5552159
Node_11,rep_080,119568.2442,0.000213488,0.046789021,0.717573366,246.2684101
Node_11,rep_081,119284.3163,0.000219421,0.048764257,0.710945699,242.7378666
Node_11,rep_082,119332.232,0.000180018,0.050962004,0.718507657,253.6331469
Node_11,rep_083,119222.4609,0.000194546,0.048437536,0.716494533,239.3246749
Node_11,rep_084,121695.6897,0.000196039,0.047961857,0.715202572,240.018647
Node_11,rep_085,119161.6038,0.000193916,0.049107124,0.710839434,276.923225
Node_11,rep_086,119887.2648,0.000206838,0.050405014,0.711641828,217.6683491
Node_11,rep_087,119112.806,0.000213809,0.046355498,0.718612116,246.9976636
Node_11,rep_088,121021.6148,0.0002128,0.047436641,0.720547809,242.0361717
Node_11,rep_089,119669.8428,0.000199962,0.050764484,0.715369464,268.6694484
Node_11,rep_090,119801.994,0.000188052,0.049658024,0.720155065,283.1837109
Node_11,rep_091,119230.4645,0.000205571,0.04876919,0.7212994,233.1067393
Node_11,rep_092,119716.7953,0.000193759,0.050242191,0.71504762,264.8023278
Node_11,rep_093,121056.0147,0.000201987,0.048565376,0.71120495,259.674743
Node_11,rep_094,118689.5177,0.000192838,0.051873865,0.71122339,268.570634
Node_11,rep_095,119660.7866,0.000190491,0.050981126,0.718885444,268.2289489
Node_11,rep_096,118145.4939,0.000185179,0.050413606,0.716809246,247.5453844
Node_11,rep_097,118242.4555,0.000189018,0.050618951,0.713760218,286.029265
Node_11,rep_098,120109.9721,0.000192789,0.049995767,0.714261048,265.7250336
Node_11,rep_099,119040.8334,0.000194625,0.051792706,0.709246507,258.7940805
Node_11,rep_100,120907.5475,0.000189469,0.049082909,0.720278133,283.1590366
Node_12,rep_001,119147.6278,0.000241464,0.079260556,1.31928756,377.3882794
Node_12,rep_002,119309.1935,0.000249754,0.080465414,1.300425322,393.0888329
Node_12,rep_003,117552.397,0.000231255,0.08074204,1.303333901,401.3601809
Node_12,rep_004,118343.6642,0.000230938,0.077493009,1.322462714,371.8356482
Node_12,rep_005,119248.9746,0.000270842,0.083112036,1.309353401,398.0349036
Node_12,rep_006,117228.0276,0.000230793,0.08082303,1.313842602,380.7693901
Node_12,rep_007,121219.7851,0.000257485,0.082087618,1.319194597,394.6238265
Node_12,rep_008,118090.3225,0.000251045,0.078928271,1.322550403,389.0840184
Node_12,rep_009,119550.283,0.000239332,0.081743856,1.31858801,391.1448736
Node_12,rep_010,118686.5137,0.000235056,0.079584732,1.32315633,394.0267371
Node_12,rep_011,118253.8861,0.000244626,0.081331697,1.33096557,394.8983454
Node_12,rep_012,121237.1757,0.000263427,0.082403588,1.32581428,409.4110612
Node_12,rep_013,118519.26,0.000258542,0.082810444,1.315600787,380.1373883
Node_12,rep_014,119283.2517,0.000242728,0.079380709,1.305481219,387.4136092
Node_12,rep_015,119171.6252,0.000233117,0.08126148,1.321873608,404.8596619
Node_12,rep_016,119659.1915,0.000259737,0.079489603,1.306492288,402.3599343
Node_12,rep_017,118701.8236,0.000262548,0.08156982,1.320303562,382.1917145
Node_12,rep_018,119888.2136,0.000256248,0.079715427,1.321008192,390.9807029
Node_12,rep_019,120142.2319,0.00026684,0.079465779,1.311482803,378.1635782
Node_12,rep_020,117875.0794,0.000249305,0.07901448,1.326410909,376.3198193
Node_12,rep_021,119560.696,0.000228897,0.079943001,1.303462774,380.6515807
Node_12,rep_022,117988.8552,0.000260468,0.083694149,1.318799515,387.7230307
Node_12,rep_023,119817.8099,0.000235856,0.080141405,1.313648572,397.0150929
Node_12,rep_024,118387.6354,0.000227115,0.080371583,1.330621167,377.9405804
Node_12,rep_025,118096.5246,0.000264461,0.08324818,1.313206845,383.9621964
Node_12,rep_026,119230.1327,0.0002716,0.083847411,1.317696343,405.6717115
Node_12,rep_027,119765.9333,0.000224389,0.080553353,1.310531138,401.5629648
Node_12,rep_028,118435.5363,0.000251383,0.08108059,1.311879035,398.379121
Node_12,rep_029,118014.7726,0.000269671,0.0815439,1.324107047,388.93441
Node_12,rep_030,118463.6795,0.000277169,0.081225323,1.315896637,399.3684655
Node_12,rep_031,118086.4316,0.000250332,0.08084776,1.310553025,401.293568
Node_12,rep_032,119638.0124,0.000240349,0.079853347,1.324842212,383.4039477
Node_12,rep_033,120807.5483,0.000231373,0.081615006,1.326050861,378.668906
Node_12,rep_034,117788.4654,0.000215367,0.078913815,1.319184806,382.1495993
Node_12,rep_035,118794.8867,0.000260186,0.081884821,1.323565894,393.735905
Node_12,rep_036,119692.5506,0.000257326,0.080250514,1.333771867,398.9580722
Node_12,rep_037,117762.8077,0.00020538,0.079638803,1.319989258,393.5696567
Node_12,rep_038,117811.6717,0.000249714,0.082040053,1.316609676,396.0226425
Node_12,rep_039,120933.9365,0.000235631,0.083249939,1.323542684,392.6962583
Node_12,rep_040,119051.2847,0.00022376,0.077677935,1.304356468,377.6176801
Node_12,rep_041,118038.0708,0.000282979,0.081924509,1.304648889,409.129594
Node_12,rep_042,119792.5948,0.000255574,0.081367896,1.312654947,389.49972
Node_12,rep_043,119027.5053,0.000249027,0.081192077,1.296831213,384.1629506
Node_12,rep_044,119757.6143,0.000267977,0.084136329,1.314762342,403.3399827
Node_12,rep_045,118873.0122,0.000253422,0.080344803,1.316426311,389.8546454
Node_12,rep_046,118529.5066,0.000223463,0.079742118,1.328343428,380.9444768
Node_12,rep_047,120107.3267,0.000260416,0.081628603,1.314113108,389.4490147
Node_12,rep_048,117968.1536,0.000290994,0.083893119,1.315051669,405.8285669
Node_12,rep_049,118692.1395,0.000241549,0.081437431,1.306331692,398.715816
Node_12,rep_050,119886.7859,0.000247475,0.080977382,1.323594777,388.6862248
Node_12,rep_051,119835.3311,0.000250754,0.083035821,1.321797624,400.2635028
Node_12,rep_052,120006.3266,0.000263419,0.082297262,1.307450991,405.6382998
Node_12,rep_053,118297.7309,0.000283403,0.082772389,1.317827461,402.7499579
Node_12,rep_054,119761.5814,0.000237243,0.079113064,1.308158005,366.1898331
Node_12,rep_055,118780.8148,0.000249533,0.080242085,1.301705026,398.9071812
Node_12,rep_056,118290.9354,0.000266082,0.080847146,1.32133642,388.6844058
Node_12,rep_057,120385.0395,0.000243605,0.082219118,1.321725712,401.7941842
Node_12,rep_058,118539.2642,0.000220225,0.077722569,1.322899864,382.3631448
Node_12,rep_059,118935.8948,0.000247151,0.081936175,1.308985181,377.4531197
Node_12,rep_060,119390.3244,0.00021665,0.077777743,1.319362296,383.6894592
Node_12,rep_061,119777.5765,0.000225557,0.077025304,1.32786795,377.3048018
Node_12,rep_062,119640.0085,0.00022094,0.081429682,1.321255314,394.3501072
Node_12,rep_063,118081.3854,0.000257791,0.081412536,1.303819491,406.9529957
Node_12,rep_064,118707.7457,0.000240127,0.078085979,1.309968541,385.3465596
Node_12,rep_065,118088.0749,0.000228301,0.080220754,1.308478023,388.0961438
Node_12,rep_066,119134.9517,0.0002144,0.079462631,1.31710138,392.4825713
Node_12,rep_067,121002.4453,0.000276035,0.080755128,1.323015808,389.9865445
Node_12,rep_068,119812.0155,0.000267638,0.083121882,1.32189788,378.0237716
Node_12,rep_069,118691.9825,0.00027849,0.0804588,1.321564212,390.6109329
Node_12,rep_070,119415.2398,0.000278798,0.084579021,1.310942816,394.468959
Node_12,rep_071,118288.9289,0.000265445,0.080655322,1.319685404,386.4194144
Node_12,rep_072,117338.7395,0.000235758,0.079505389,1.305655868,385.9767335
Node_12,rep_073,117518.5523,0.000250514,0.080178747,1.304450492,402.7307793
Node_12,rep_074,118677.9897,0.000253153,0.080360379,1.329360894,381.9392179
Node_12,rep_075,119629.2018,0.000210464,0.079669827,1.320233276,399.6000605
Node_12,rep_076,117251.3612,0.00022751,0.079680241,1.305603683,383.8686746
Node_12,rep_077,120252.7335,0.000292453,0.083224827,1.32712434,383.345407
Node_12,rep_078,118723.6973,0.000241177,0.078669018,1.32234945,377.8348181
Node_12,rep_079,118162.7053,0.000255689,0.081820312,1.325862865,378.0847903
Node_12,rep_080,119439.0457,0.000265159,0.080441955,1.313485035,401.9479704
Node_12,rep_081,119018.4006,0.000225977,0.079775568,1.31595131,395.3756425
Node_12,rep_082,119298.1133,0.000245163,0.080479198,1.302740304,385.6940665
Node_12,rep_083,119361.0661,0.000268178,0.084465818,1.328335633,394.0404108
Node_12,rep_084,121415.0904,0.000283074,0.081405749,1.319980946,391.31048
Node_12,rep_085,118967.7194,0.000256052,0.081565484,1.328121627,367.8670039
Node_12,rep_086,119488.8436,0.0002304,0.08130287,1.318636847,389.2111937
Node_12,rep_087,119175.3223,0.000260187,0.081808458,1.310367895,402.2336858
Node_12,rep_088,120828.0375,0.000263821,0.083763365,1.31509063,402.7735432
Node_12,rep_089,119557.684,0.000277631,0.082550767,1.316183995,388.411528
Node_12,rep_090,119426.8465,0.000216956,0.080593583,1.305616658,392.6046196
Node_12,rep_091,119173.9579,0.00026966,0.082154054,1.314678627,395.7068836
Node_12,rep_092,119288.6811,0.000243579,0.079244188,1.305242662,388.775336
Node_12,rep_093,120805.5183,0.000245527,0.081747057,1.299237027,390.1213655
Node_12,rep_094,118551.2268,0.000263894,0.084352254,1.315808278,392.0748417
Node_12,rep_095,119448.489,0.000244166,0.080536395,1.315085596,381.4562465
Node_12,rep_096,118087.1596,0.000259477,0.081010353,1.314034612,366.4602057
Node_12,rep_097,117867.8194,0.000247239,0.080197757,1.319088527,382.6887339
Node_12,rep_098,119635.1329,0.000243206,0.078404402,1.31556525,386.2200665
Node_12,rep_099,118750.903,0.000228732,0.082335286,1.314231169,397.0730275
Node_12,rep_100,120718.6127,0.000252794,0.081517307,1.297060828,384.8921422
Node_13,rep_001,117581.1282,-0.000190054,0.064146919,1.000426753,303.8296724
Node_13,rep_002,116782.5676,-0.000173384,0.064439056,1.012301783,327.354254
Node_13,rep_003,115692.8688,-0.000183141,0.064467273,1.009984548,331.1613588
Node_13,rep_004,116611.3618,-0.000164574,0.065741187,1.029577361,325.4899039
Node_13,rep_005,117381.9644,-0.000147574,0.065900745,1.024929014,310.2045754
Node_13,rep_006,115681.9057,-0.000202866,0.064209537,0.998693291,306.761067
Node_13,rep_007,118623.4404,-0.000179808,0.064200458,1.003230688,304.6841967
Node_13,rep_008,116002.347,-0.00012541,0.067164963,1.050332448,315.3527362
Node_13,rep_009,116812.366,-0.000126538,0.067724456,1.049969453,315.6650938
Node_13,rep_010,116495.9302,-0.000169995,0.064339287,1.015062304,328.4241535
Node_13,rep_011,116452.0706,-0.000156206,0.065624371,1.030850416,325.1165385
Node_13,rep_012,118196.9993,-0.000203205,0.063243135,1.001353764,332.4850208
Node_13,rep_013,116890.4804,-0.000172932,0.065241826,1.021451791,328.5883949
Node_13,rep_014,116802.6338,-0.000125735,0.067177878,1.049126175,313.8333484
Node_13,rep_015,116756.6068,-0.000201466,0.063135011,0.991211251,316.980459
Node_13,rep_016,116796.9723,-0.000146353,0.065745939,1.023865264,308.2083208
Node_13,rep_017,116894.8607,-0.00017442,0.06522178,1.021133072,335.8935821
Node_13,rep_018,116745.2364,-0.000194311,0.063325792,1.000168432,328.4619952
Node_13,rep_019,117653.9906,-0.000157296,0.065084703,1.016373422,297.990885
Node_13,rep_020,116907.687,-0.000192527,0.064289957,1.002296244,303.3521349
Node_13,rep_021,117163.5169,-0.000166064,0.0658456,1.026137402,319.307659
Node_13,rep_022,116580.1221,-0.000201192,0.064598573,1.002231051,308.7782277
Node_13,rep_023,116602.9628,-0.000174929,0.064236891,1.016164828,327.523011
Node_13,rep_024,116950.8745,-0.000149846,0.065970932,1.026729343,307.3444383
Node_13,rep_025,116606.3922,-0.000196404,0.063184602,0.986403255,311.7428664
Node_13,rep_026,116570.7552,-0.000171941,0.064330402,1.016792373,329.3972183
Node_13,rep_027,117007.8531,-0.000202971,0.06312008,0.997527475,331.6922245
Node_13,rep_028,116048.5717,-0.000122669,0.067551547,1.050721798,315.916745
Node_13,rep_029,116182.1841,-0.000149431,0.065020862,1.018653828,296.0504803
Node_13,rep_030,116756.0702,-0.000151984,0.065365387,1.028339289,317.3154678
Node_13,rep_031,116222.7024,-0.000168993,0.065174576,1.021560214,330.1804149
Node_13,rep_032,117109.631,-0.000173916,0.064380535,1.01464499,324.2806739
Node_13,rep_033,117730.781,-0.000153505,0.065731463,1.029443815,316.4309937
Node_13,rep_034,116014.5997,-0.000124645,0.067697112,1.051380763,322.2785625
Node_13,rep_035,116413.4366,-0.000122857,0.067412304,1.050496228,314.5586398
Node_13,rep_036,116903.3088,-0.000170274,0.064403243,1.01779348,325.6303923
Node_13,rep_037,115985.8027,-0.000172845,0.064545778,1.015524154,333.8924908
Node_13,rep_038,116241.9352,-0.000212934,0.063097249,0.988979064,316.2971919
Node_13,rep_039,117822.4503,-0.000153066,0.066582444,1.039828788,328.4387195
Node_13,rep_040,116607.2073,-0.000205181,0.062943769,0.984559629,312.3830511
Node_13,rep_041,116593.0486,-0.00019751,0.063077303,0.990686481,322.8581269
Node_13,rep_042,117541.8202,-0.000158727,0.065894033,1.025571076,311.2943201
Node_13,rep_043,117236.7699,-0.000194975,0.064458427,1.000399546,315.2465415
Node_13,rep_044,116845.6275,-0.000208549,0.063042369,0.987448563,317.691512
Node_13,rep_045,116470.9089,-0.000155462,0.066133726,1.025851267,310.951565
Node_13,rep_046,116589.5502,-0.000161713,0.066590361,1.036551721,320.7963344
Node_13,rep_047,117325.023,-0.000213199,0.063223962,0.98626838,316.9264116
Node_13,rep_048,116478.1209,-0.000172631,0.064622627,1.017007514,328.4047843
Node_13,rep_049,116378.4706,-0.000203692,0.062896842,0.98488846,315.557362
Node_13,rep_050,117879.0988,-0.00011575,0.067237191,1.051887233,314.3121804
Node_13,rep_051,117637.674,-0.000200412,0.063563137,1.001810745,339.4864168
Node_13,rep_052,117057.1292,-0.000166994,0.065419513,1.027779671,323.4016745
Node_13,rep_053,116093.9729,-0.000149136,0.065291659,1.018945746,307.6253187
Node_13,rep_054,117558.9566,-0.00016693,0.065836268,1.029997215,324.5727583
Node_13,rep_055,116415.624,-0.000162344,0.065809454,1.028200831,318.937863
Node_13,rep_056,116766.3138,-0.000211383,0.063438418,1.002237439,339.6332855
Node_13,rep_057,117782.4828,-0.000165173,0.065549562,1.031370603,329.5987144
Node_13,rep_058,116674.873,-0.000127435,0.067169903,1.050995776,313.783213
Node_13,rep_059,117028.7048,-0.000169204,0.065697465,1.027605982,326.7570413
Node_13,rep_060,116724.1852,-0.000159778,0.066000458,1.031761239,319.3736287
Node_13,rep_061,116960.0944,-0.000173542,0.064980705,1.022968734,336.4988106
Node_13,rep_062,116999.1675,-0.000149219,0.066370322,1.037664901,320.0039512
Node_13,rep_063,116041.6789,-0.000161636,0.066666968,1.036677303,329.6887487
Node_13,rep_064,116251.9036,-0.000215215,0.063002945,0.986320863,315.0011647
Node_13,rep_065,116229.0379,-0.000166481,0.065383651,1.024717497,319.1591857
Node_13,rep_066,116654.1276,-0.00016101,0.065580829,1.027748044,325.88135
Node_13,rep_067,117681.3026,-0.000202429,0.063138924,0.992352234,313.7394123
Node_13,rep_068,117514.9014,-0.000155512,0.066183442,1.03235278,324.9977753
Node_13,rep_069,116823.0026,-0.000148208,0.065574797,1.02475727,307.8281533
Node_13,rep_070,117516.555,-0.000163328,0.065298504,1.020954784,327.3091015
Node_13,rep_071,116150.1483,-0.00012393,0.067283343,1.050769439,315.0195794
Node_13,rep_072,115855.481,-0.00020714,0.063253796,0.987109936,313.6288264
Node_13,rep_073,115889.1359,-0.000150873,0.066057304,1.023267029,309.7551319
Node_13,rep_074,117336.9879,-0.000172849,0.064245262,1.01504832,325.1090774
Node_13,rep_075,116920.5557,-0.000123237,0.067399696,1.051591581,323.025687
Node_13,rep_076,115835.0155,-0.000218378,0.063475506,0.997805736,331.6834651
Node_13,rep_077,117723.4644,-0.000155407,0.066313052,1.039531232,327.7224209
Node_13,rep_078,116669.3628,-0.000128921,0.067707201,1.052816223,323.5298435
Node_13,rep_079,116914.4947,-0.000176075,0.06446436,1.015929324,325.343672
Node_13,rep_080,116459.249,-0.000201042,0.063597454,1.001067963,331.6216396
Node_13,rep_081,116321.4052,-0.000168208,0.06487846,1.021292299,335.9096341
Node_13,rep_082,116862.8814,-0.000170895,0.065426609,1.020367635,328.3711399
Node_13,rep_083,117528.8024,-0.000154341,0.065323912,1.017590418,300.9073954
Node_13,rep_084,117933.4666,-0.000156945,0.066218583,1.037417232,328.2653701
Node_13,rep_085,117395.8281,-0.000174022,0.064552621,1.013907655,325.5812427
Node_13,rep_086,117167.4698,-0.000199219,0.063013508,0.98723361,320.0825853
Node_13,rep_087,116712.8816,-0.000178913,0.064286048,1.015260073,331.624705
Node_13,rep_088,117480.8779,-0.000154638,0.065173496,1.017963108,302.6597414
Node_13,rep_089,116787.4628,-0.000165028,0.065437298,1.021276519,328.32573
Node_13,rep_090,117200.0638,-0.000180222,0.064688433,1.014343481,336.2869096
Node_13,rep_091,116506.0098,-0.000181408,0.064661951,1.004425342,303.5172446
Node_13,rep_092,116694.0006,-0.000132144,0.067161563,1.048836838,317.555594
Node_13,rep_093,117704.9893,-0.000207396,0.063375559,0.993990037,331.8063358
Node_13,rep_094,116903.547,-0.000211908,0.063356911,0.986523437,316.3416573
Node_13,rep_095,117346.8535,-0.000171939,0.064418242,1.01822007,332.806288
Node_13,rep_096,116874.7458,-0.000190056,0.064511583,1.002841901,309.6666083
